"acc_num","st_date","cust_age","bill_city","cr_score"
975577,2016-01-19,59,"Calgary","4"
491989,2018-06-05,30,"Edmonton","3"
547886,2019-07-10,31,"Edmonton","4"
991422,2017-07-14,52,"Victoria","5"
924861,2017-07-17,31,"Mayerthorpe","5"
960174,2017-04-02,67,"Calgary","4"
849015,2017-12-31,50,"Vancouver","2"
672624,2016-09-10,29,"Taber","4"
744296,2016-01-12,43,"Calgary","5"
142800,2014-04-19,52,"Calgary","5"
780515,2016-12-21,52,"Cochrane","3"
305313,2017-04-21,62,"Calgary","3"
18230,2019-03-21,25,"Calgary","4"
743325,2018-12-22,38,"Beaumont","4"
257501,2018-11-09,32,"Edmonton","4"
588475,2016-11-05,37,"Burnaby","5"
938344,2016-02-24,21,"Sylvan Lake","5"
158235,2018-11-06,68,"Calgary","5"
367531,2019-05-10,28,"Kelowna","2"
715433,2019-01-21,38,"Edmonton","4"
694256,2016-08-08,62,"Calgary","4"
973409,2019-06-22,34,"Calgary","5"
450153,2017-09-05,35,"Medicine Hat","5"
732564,2016-10-04,69,"Smithers","3"
622436,2018-01-13,55,"Edmonton","5"
921721,2016-08-05,57,"Calgary","4"
872236,2014-03-05,64,"Port Coquitlam","3"
922256,2015-09-07,29,"Calgary","5"
213047,2016-03-20,70,"Calgary","4"
510085,2016-03-19,51,"Kelowna","4"
481117,2019-01-29,35,"Edmonton","5"
917200,2015-10-10,33,"Abbotsford","5"
941247,2017-05-21,55,"Calgary","5"
763322,2017-10-11,56,"Calgary","2"
224251,2018-07-01,68,"Surrey","3"
568395,2019-01-11,64,"New Westminster","4"
188505,2016-11-16,39,"Victoria","4"
149485,2016-11-09,50,"Calgary","4"
269777,2019-03-29,64,"Courtenay","5"
558307,2018-05-25,48,"Edmonton","5"
191965,2019-07-01,57,"Cochrane","3"
242719,2017-07-30,57,"Smithers","4"
595558,2018-08-20,66,"Victoria","2"
201578,2018-07-25,65,"Nanaimo","4"
536252,2014-06-12,55,"Edmonton","5"
502458,2017-04-30,51,"Port Alberni","4"
261097,2017-09-08,65,"Edmonton","3"
206685,2019-02-07,30,"Duncan","4"
958487,2016-08-31,63,"Abbotsford","4"
849206,2018-03-07,63,"Calgary","4"
397755,2018-08-11,42,"Magrath","4"
236373,2016-10-02,52,"Vancouver","4"
745748,2017-08-22,54,"Edmonton","5"
648108,2015-07-08,70,"Burnaby","5"
782449,2017-05-15,56,"Morinville","5"
412153,2017-12-29,34,"Edmonton","3"
751157,2015-05-18,60,"Edmonton","3"
555228,2018-03-23,61,"Olds","3"
736888,2019-04-27,39,"Port Moody","3"
139894,2018-09-06,52,"Spruce Grove","3"
486587,2015-07-12,50,"Taber","4"
395646,2016-10-01,56,"Calgary","5"
175601,2015-11-27,40,"Vancouver","3"
63820,2014-06-05,49,"Vancouver","3"
478418,2014-07-25,32,"Nanaimo","4"
303400,2014-07-02,58,"Qualicum Beach","5"
97563,2018-10-04,60,"Edmonton","4"
185449,2018-09-26,37,"Calgary","5"
47422,2019-01-26,30,"Edmonton","5"
6908,2019-02-16,44,"Morinville","4"
392696,2018-11-13,30,"Beaumont","4"
807418,2019-02-15,22,"Vancouver","4"
118814,2016-03-29,24,"Burnaby","5"
553503,2015-08-29,35,"Edmonton","3"
804615,2017-03-04,38,"Calgary","5"
596582,2017-11-27,46,"Calgary","4"
634992,2018-01-20,54,"Peace River","5"
943899,2017-10-17,40,"Langford","3"
605764,2017-10-26,35,"Calgary","4"
585538,2015-07-01,65,"Calgary","4"
882754,2014-08-01,44,"Maple Ridge","4"
432937,2019-04-23,67,"Calgary","4"
68176,2017-07-02,30,"Lethbridge","3"
68919,2015-04-27,68,"Calgary","5"
932547,2017-05-21,33,"Calgary","4"
331619,2019-02-12,50,"Abbotsford","3"
811733,2015-12-06,60,"Calgary","4"
208363,2017-06-25,38,"Abbotsford","5"
322431,2015-09-28,64,"Edmonton","4"
360851,2016-05-03,45,"Calgary","5"
620464,2016-04-19,68,"Edmonton","5"
280919,2015-10-19,30,"New Westminster","3"
247498,2018-11-07,41,"Edmonton","4"
956345,2017-03-05,62,"Abbotsford","5"
358335,2018-03-29,27,"Richmond","4"
463483,2017-10-14,37,"Abbotsford","4"
984032,2017-03-19,48,"Courtenay","3"
413069,2018-02-12,69,"Edmonton","5"
530425,2015-03-11,69,"Langley","4"
431646,2015-10-20,38,"Edmonton","3"
646361,2015-07-19,41,"Vancouver","4"
5731,2018-02-14,19,"Abbotsford","4"
484461,2016-12-18,33,"Calgary","5"
188116,2014-05-27,42,"Burnaby","5"
483654,2016-02-06,50,"Edmonton","5"
21003,2018-06-20,30,"Abbotsford","5"
69068,2017-06-17,38,"Parksville","5"
567605,2016-02-19,44,"Calgary","3"
208770,2016-01-16,36,"Calgary","3"
64123,2018-08-06,58,"Vancouver","5"
149026,2019-01-19,43,"Port Coquitlam","4"
531533,2018-09-05,33,"Vancouver","3"
289211,2019-06-29,63,"Richmond","2"
131978,2016-03-25,67,"Edmonton","4"
168734,2017-05-25,47,"North Vancouver","1"
698360,2014-11-05,32,"Edmonton","5"
838270,2017-03-29,22,"Prince Rupert","3"
943340,2015-10-26,50,"Edmonton","3"
239055,2015-07-11,31,"Creston","3"
406296,2018-03-18,57,"Richmond","4"
907455,2018-05-29,33,"Vancouver","3"
7211,2016-11-30,56,"Okotoks","5"
946502,2016-11-07,52,"Prince George","4"
299951,2017-10-04,53,"Edmonton","5"
955604,2014-11-02,42,"Calgary","3"
164337,2018-05-14,44,"Edmonton","4"
114835,2014-05-12,35,"Calgary","5"
241940,2017-01-20,48,"Vancouver","4"
394968,2018-11-22,35,"Red Deer","4"
266563,2015-08-17,35,"Edmonton","5"
246239,2018-03-16,24,"Burnaby","5"
316206,2018-07-22,59,"Vancouver","4"
325904,2018-09-12,56,"Coquitlam","4"
916190,2017-12-26,47,"Lethbridge","4"
768956,2018-09-07,39,"Edmonton","3"
296573,2019-03-16,37,"Vancouver","5"
36373,2016-07-30,48,"Burnaby","5"
323181,2017-10-16,64,"Edmonton","2"
906500,2017-06-09,62,"Surrey","4"
171357,2018-02-14,24,"Williams Lake","3"
847202,2019-01-23,28,"Edmonton","5"
897687,2014-05-15,55,"Edmonton","4"
6844,2017-05-23,43,"Didsbury","5"
125569,2017-09-20,30,"Qualicum Beach","5"
669835,2019-01-30,41,"Edmonton","4"
764021,2014-06-25,58,"Calgary","3"
701280,2015-09-08,25,"Abbotsford","5"
560892,2014-04-08,48,"Lethbridge","5"
3405,2018-09-08,45,"Vernon","5"
900149,2017-08-22,64,"Coquitlam","4"
836134,2017-05-30,31,"Edmonton","4"
820832,2018-11-28,39,"Edmonton","5"
548129,2016-11-17,42,"Vancouver","3"
299054,2014-02-28,31,"Abbotsford","3"
798725,2016-02-26,47,"Maple Ridge","5"
664824,2017-07-20,29,"Edmonton","3"
356428,2017-06-27,21,"Vancouver","4"
424508,2014-03-11,29,"Lloydminster (Part)","4"
640008,2014-05-10,61,"Calgary","1"
797894,2016-06-26,44,"Innisfail","5"
981431,2017-01-17,58,"Maple Ridge","5"
387227,2014-10-03,43,"Vancouver","2"
733098,2019-01-12,69,"Williams Lake","3"
611212,2018-10-06,69,"Airdrie","5"
969059,2018-09-15,53,"Edmonton","4"
781433,2016-07-31,20,"Strathmore","5"
36353,2015-12-25,24,"Chilliwack","5"
284438,2018-07-30,66,"Nanaimo","4"
461236,2018-07-09,24,"White Rock","5"
406727,2017-12-14,67,"Calgary","3"
30293,2017-01-03,26,"Abbotsford","5"
136782,2017-02-24,31,"Calgary","5"
511651,2015-12-05,60,"North Vancouver","4"
489394,2018-07-17,39,"Calgary","4"
828388,2015-12-21,44,"Calgary","3"
539998,2015-11-28,69,"Red Deer","4"
229606,2014-10-02,61,"Surrey","5"
847029,2016-07-29,30,"Richmond","5"
788593,2018-04-09,43,"Maple Ridge","3"
538989,2019-03-13,65,"Maple Ridge","4"
855192,2015-03-01,23,"Richmond","3"
408937,2017-03-27,56,"Morinville","5"
343567,2018-07-25,43,"Burnaby","5"
974838,2015-09-13,62,"Calgary","3"
343482,2016-11-17,23,"Chestermere","4"
616754,2014-04-12,40,"Vancouver","3"
953886,2017-11-02,50,"Dawson Creek","3"
248323,2019-01-03,65,"Edmonton","4"
981998,2016-11-10,26,"Vancouver","4"
539776,2015-07-19,24,"Calgary","5"
123881,2017-02-18,60,"Calgary","5"
739105,2016-04-27,47,"Lethbridge","5"
94238,2017-09-20,64,"Burnaby","4"
854190,2019-04-21,58,"Airdrie","5"
726488,2018-12-06,45,"Lethbridge","5"
635123,2016-08-16,66,"Nanaimo","5"
491069,2018-05-08,50,"Calgary","4"
740905,2018-02-24,50,"Calgary","4"
153285,2017-10-14,34,"Edmonton","3"
466607,2017-05-12,23,"St. Albert","5"
506215,2015-04-08,54,"Salmon Arm","3"
633468,2017-04-20,68,"Duncan","3"
548105,2016-10-05,40,"Calgary","5"
343466,2017-10-12,51,"Edmonton","4"
157252,2015-09-03,67,"Surrey","3"
680020,2017-11-03,31,"Calgary","3"
884341,2015-01-09,60,"Edmonton","4"
940740,2019-05-03,26,"Edmonton","4"
826756,2015-07-20,40,"Chilliwack","4"
881063,2018-01-31,31,"Calgary","4"
51282,2014-10-17,57,"Richmond","5"
777359,2018-09-13,36,"Coquitlam","5"
112975,2017-08-05,48,"Spruce Grove","5"
894046,2017-12-06,57,"North Vancouver","5"
486548,2017-03-08,19,"Surrey","3"
556373,2016-03-26,39,"Camrose","5"
827478,2018-01-04,25,"Victoria","4"
109900,2017-03-07,65,"Parksville","3"
95632,2017-12-21,19,"Vancouver","4"
537690,2016-02-10,58,"Vancouver","5"
548579,2018-06-19,58,"Surrey","4"
384438,2016-11-19,66,"Surrey","5"
907035,2016-11-28,50,"Campbell River","5"
566363,2018-05-28,63,"Calgary","3"
897827,2015-04-24,61,"Surrey","5"
228580,2017-01-21,49,"Calgary","4"
195578,2017-09-18,21,"Burnaby","4"
30437,2017-12-20,41,"Vancouver","4"
696260,2019-04-14,32,"White Rock","5"
613337,2019-04-08,23,"Edmonton","5"
436482,2019-03-27,56,"Vancouver","3"
991896,2015-08-31,61,"Lethbridge","4"
10192,2015-12-23,36,"Maple Ridge","5"
270661,2018-05-07,69,"Edmonton","3"
167587,2016-02-11,49,"Victoria","4"
957524,2018-01-21,45,"Coquitlam","5"
962503,2019-06-22,36,"Burnaby","4"
662235,2017-11-01,22,"Abbotsford","4"
418379,2018-02-04,46,"Calgary","4"
738746,2015-09-30,61,"Nanaimo","4"
117116,2015-10-03,31,"Leduc","4"
240177,2016-12-21,24,"Edmonton","3"
484328,2014-12-26,45,"Vancouver","4"
425720,2019-06-18,57,"Calgary","4"
871724,2017-12-06,50,"Edmonton","5"
195374,2018-02-16,20,"Calgary","2"
831304,2019-03-22,27,"Calgary","4"
666742,2018-05-15,50,"Chilliwack","3"
27409,2017-05-09,31,"Barrhead","2"
31053,2018-09-13,61,"Edmonton","5"
905253,2017-05-03,48,"Edmonton","4"
446217,2017-12-08,56,"Beaumont","5"
74007,2018-11-03,19,"Edmonton","4"
41634,2018-04-02,69,"North Vancouver","4"
295204,2014-04-20,53,"Fort Saskatchewan","4"
187320,2014-11-14,62,"Maple Ridge","4"
505074,2019-06-17,63,"Calgary","4"
340409,2018-01-03,49,"Surrey","4"
215230,2014-03-21,32,"Edmonton","3"
732581,2017-06-24,46,"Cold Lake","5"
261527,2018-09-07,23,"Calgary","3"
344537,2016-12-25,49,"Calgary","5"
617248,2016-11-12,55,"Nanaimo","4"
970934,2015-01-09,30,"Edmonton","4"
868266,2017-11-30,33,"Edmonton","4"
999564,2017-12-12,58,"Vancouver","4"
479552,2018-01-16,64,"Calgary","4"
34575,2016-11-14,31,"Port Coquitlam","5"
125091,2015-03-29,21,"Sedgewick","5"
622154,2015-11-01,57,"Vancouver","3"
900880,2016-03-24,20,"Blackfalds","4"
159195,2019-05-16,45,"Richmond","3"
200867,2018-12-06,62,"Lethbridge","4"
827712,2017-01-29,42,"Maple Ridge","3"
451624,2019-06-24,59,"Vancouver","3"
553399,2014-03-16,59,"Edmonton","4"
56480,2017-03-10,41,"Surrey","5"
234384,2019-04-05,41,"Coquitlam","5"
510110,2017-07-23,39,"Red Deer","5"
36823,2014-10-03,52,"Calgary","5"
448022,2017-03-16,28,"Grande Prairie","3"
258498,2014-05-16,35,"Calgary","5"
129041,2017-11-12,46,"Vancouver","4"
835941,2019-03-25,26,"Victoria","5"
517562,2015-12-24,53,"Calgary","3"
170254,2018-04-10,43,"Kamloops","4"
217636,2015-11-01,58,"Vancouver","5"
559037,2018-08-18,19,"Gibbons","5"
567855,2017-04-30,27,"Olds","3"
645290,2018-11-14,35,"Calgary","5"
899848,2015-02-18,63,"Campbell River","5"
710487,2018-12-09,19,"Edmonton","5"
843552,2018-11-05,40,"Vancouver","4"
142674,2014-11-21,46,"Burnaby","4"
347815,2014-10-25,63,"Edmonton","4"
152739,2017-04-15,19,"Vancouver","4"
754565,2016-02-15,23,"Edmonton","4"
488149,2019-05-08,56,"Calgary","2"
79163,2016-10-21,52,"Calgary","5"
449080,2018-10-14,31,"Edson","5"
358536,2019-02-04,46,"Three Hills","4"
148738,2019-05-27,54,"Calgary","5"
199169,2018-03-29,55,"Calgary","5"
804747,2019-02-25,59,"Edmonton","5"
630069,2016-04-07,69,"Calgary","3"
230201,2018-07-18,62,"Calgary","3"
297916,2017-12-02,32,"New Westminster","5"
746251,2015-06-07,30,"Vancouver","4"
576902,2017-10-19,34,"Calgary","4"
420844,2018-05-26,37,"Langley","5"
821291,2015-02-15,22,"Vancouver","5"
811596,2017-07-30,54,"Port Coquitlam","4"
227944,2016-06-19,54,"Nanaimo","3"
661850,2016-05-02,27,"Lethbridge","3"
225281,2018-08-07,48,"Port Coquitlam","2"
458377,2017-11-30,59,"Calgary","5"
48284,2016-03-15,21,"Calgary","5"
165352,2019-05-29,21,"Chestermere","3"
422350,2016-10-17,56,"Victoria","4"
511487,2018-05-16,20,"Calgary","3"
3286,2016-08-10,20,"Edmonton","5"
365596,2018-05-19,61,"Edmonton","4"
631730,2018-03-08,28,"Calmar","5"
272431,2019-03-21,27,"Calgary","5"
968805,2019-03-05,64,"Edmonton","4"
896362,2017-07-16,51,"Penticton","4"
421040,2017-08-10,61,"Richmond","3"
521878,2019-04-20,39,"Vancouver","4"
832001,2014-12-31,35,"Abbotsford","4"
826614,2016-11-02,59,"Coquitlam","3"
766119,2017-06-08,20,"Penticton","5"
886303,2016-08-19,65,"Wainwright","3"
852691,2015-01-16,26,"Vancouver","5"
342271,2017-05-25,66,"Surrey","4"
21818,2019-01-07,63,"Surrey","4"
34541,2015-01-20,38,"Edmonton","4"
54183,2016-10-06,31,"Calgary","2"
879640,2017-10-29,39,"Airdrie","5"
200316,2018-05-23,64,"Calgary","5"
356458,2017-06-02,39,"Abbotsford","4"
300494,2016-04-25,64,"Three Hills","5"
431584,2014-10-19,33,"Calgary","4"
92004,2018-07-01,32,"Surrey","3"
179041,2018-06-07,35,"Slave Lake","5"
487397,2019-04-01,36,"Camrose","5"
389758,2019-04-25,51,"Richmond","2"
339675,2018-01-21,54,"Lethbridge","5"
953241,2015-11-09,51,"Edmonton","3"
369189,2017-10-18,45,"Calgary","4"
245534,2019-02-03,69,"Calgary","4"
852003,2017-09-30,35,"Edmonton","3"
17741,2016-02-26,55,"Stettler","5"
281643,2015-08-27,21,"Edmonton","3"
186026,2019-03-11,63,"Vancouver","5"
573393,2016-01-16,45,"Edmonton","5"
868557,2019-06-11,29,"Surrey","5"
887560,2018-11-29,47,"Merritt","5"
718934,2018-04-04,57,"Burnaby","5"
507583,2017-05-09,21,"Surrey","4"
470051,2018-03-17,52,"Calgary","5"
946827,2017-06-29,61,"Courtenay","3"
940268,2016-11-23,41,"Edmonton","5"
926863,2018-04-23,64,"Victoria","3"
6837,2017-08-02,41,"Grande Prairie","3"
670914,2019-04-30,62,"Edmonton","4"
375530,2016-11-22,24,"Calgary","2"
851048,2018-04-05,27,"Vancouver","3"
907921,2017-07-29,54,"Vancouver","5"
17554,2019-04-01,22,"Richmond","4"
378606,2017-11-27,20,"Surrey","4"
6052,2015-09-11,20,"Vancouver","4"
332382,2017-05-29,40,"Edmonton","5"
357605,2016-05-20,37,"Maple Ridge","3"
195952,2017-02-24,54,"Prince Rupert","4"
503954,2016-03-13,47,"Kamloops","5"
206853,2019-06-27,48,"Surrey","3"
341208,2017-05-30,43,"Surrey","4"
348957,2017-02-08,50,"Burnaby","3"
42843,2015-09-06,42,"Calgary","3"
217027,2014-06-16,43,"Calgary","5"
631289,2014-12-22,56,"Westlock","5"
403591,2015-03-10,53,"Calgary","4"
649546,2018-04-18,27,"Coquitlam","5"
304947,2017-10-03,24,"Prince George","3"
937598,2014-03-20,58,"Abbotsford","3"
7427,2018-10-27,31,"Calgary","5"
106169,2017-08-15,29,"Edmonton","4"
907944,2018-11-19,32,"Didsbury","5"
616890,2016-03-03,55,"Vancouver","5"
203592,2019-05-05,29,"Stony Plain","4"
594961,2018-08-28,68,"Edmonton","3"
944620,2018-10-10,33,"Vancouver","4"
185732,2017-03-25,65,"Coquitlam","4"
612411,2016-12-07,36,"Calgary","2"
847914,2015-09-05,64,"Fort Saskatchewan","4"
384140,2017-12-09,36,"Vancouver","4"
715009,2016-08-11,29,"Edmonton","4"
908598,2015-04-01,53,"Prince Rupert","4"
59804,2016-05-28,29,"Victoria","3"
291739,2017-03-28,51,"Maple Ridge","4"
832104,2018-06-10,68,"Richmond","5"
30958,2018-07-03,45,"Penticton","5"
148985,2018-12-14,34,"Chilliwack","4"
918260,2018-12-18,24,"Medicine Hat","5"
514749,2015-01-11,41,"Vancouver","4"
877671,2016-10-11,70,"Burnaby","3"
685471,2018-10-19,64,"Peace River","3"
304103,2014-08-14,59,"Edmonton","3"
857388,2015-06-17,36,"Surrey","5"
153095,2019-03-16,30,"Langley","5"
977362,2016-10-18,62,"Calgary","4"
836372,2016-02-29,53,"Abbotsford","5"
121511,2018-05-19,53,"Surrey","4"
246902,2015-05-16,27,"Calgary","3"
20309,2018-01-14,57,"Kelowna","5"
643291,2018-01-01,62,"Edmonton","5"
20805,2017-07-08,33,"Burnaby","4"
715566,2015-10-18,30,"White Rock","5"
167533,2018-05-04,22,"St. Albert","4"
397016,2015-11-29,26,"Kelowna","3"
980938,2017-12-29,28,"Fort St. John","4"
211113,2018-08-18,38,"Calgary","2"
102810,2016-04-23,39,"Burnaby","3"
951418,2016-02-08,37,"Edmonton","4"
208413,2016-12-18,60,"Chilliwack","4"
951275,2018-07-22,47,"New Westminster","5"
98795,2019-06-25,45,"Lethbridge","4"
336456,2016-08-25,62,"Okotoks","4"
468900,2017-12-26,70,"Prince George","5"
94736,2016-01-22,31,"Edmonton","4"
396385,2017-07-30,27,"Edmonton","4"
477181,2014-07-19,43,"Abbotsford","3"
431257,2016-08-08,50,"Richmond","5"
216797,2019-04-10,52,"Edmonton","5"
344097,2019-06-05,63,"Richmond","5"
258461,2018-07-20,36,"Spruce Grove","4"
770274,2017-06-08,54,"Vancouver","5"
228013,2018-02-12,21,"Vancouver","4"
785129,2017-08-15,59,"Calgary","3"
362157,2018-08-23,24,"Innisfail","5"
7399,2016-03-18,55,"Nanaimo","4"
997066,2019-01-03,49,"Abbotsford","5"
720815,2016-11-07,56,"Fort Saskatchewan","5"
211311,2019-07-18,28,"Edmonton","4"
261941,2018-12-16,61,"Sylvan Lake","5"
599330,2015-09-18,58,"North Vancouver","4"
607864,2015-10-22,29,"Calgary","3"
188010,2017-03-27,57,"Wainwright","3"
366636,2015-08-03,26,"Calgary","5"
662004,2015-03-04,55,"Cranbrook","5"
696442,2018-06-02,28,"Grande Prairie","5"
862232,2016-07-01,35,"Calgary","4"
443230,2019-06-26,31,"Vancouver","5"
661699,2016-06-08,25,"Gibbons","3"
402417,2017-01-26,47,"Vancouver","5"
522635,2016-11-25,59,"Port Coquitlam","3"
935995,2019-07-17,63,"Calgary","5"
987586,2018-01-17,70,"Richmond","4"
983457,2015-07-27,29,"Vancouver","4"
924036,2018-03-16,20,"Vancouver","4"
116929,2018-02-18,50,"New Westminster","3"
935168,2015-03-04,54,"Chestermere","5"
635314,2017-07-19,66,"Maple Ridge","3"
677408,2017-05-12,23,"Port Coquitlam","5"
836578,2019-05-28,46,"Calgary","4"
589946,2015-08-25,61,"Two Hills","4"
505929,2014-09-20,62,"Parksville","1"
374265,2018-07-21,40,"Parksville","3"
735062,2018-09-22,31,"Calgary","4"
292000,2016-11-05,59,"Red Deer","5"
936372,2017-09-24,53,"Chilliwack","3"
290965,2018-08-03,56,"Calgary","5"
511054,2016-08-26,19,"Edmonton","1"
63193,2016-09-12,24,"Lethbridge","5"
866672,2017-12-25,62,"Surrey","3"
818018,2015-09-26,29,"Surrey","4"
12208,2017-07-31,26,"Quesnel","5"
467408,2018-10-01,38,"Oyen","5"
195874,2018-01-18,45,"White Rock","4"
891090,2018-01-24,31,"Calgary","5"
661600,2016-03-18,54,"Camrose","4"
522219,2019-06-25,67,"Langford","4"
114197,2017-10-26,41,"Vancouver","5"
105156,2016-06-22,41,"Edmonton","5"
520288,2017-11-24,50,"Surrey","3"
947797,2014-11-23,46,"Calgary","4"
14707,2018-11-29,47,"Calgary","3"
255227,2016-10-31,29,"Abbotsford","5"
455345,2017-12-14,35,"Surrey","5"
383059,2017-11-27,24,"Langford","4"
128839,2018-10-13,26,"Richmond","3"
307565,2018-10-24,39,"Castor","5"
699676,2015-10-08,33,"Surrey","2"
855017,2019-04-05,24,"Calgary","4"
434759,2016-02-18,53,"North Vancouver","4"
506255,2014-04-16,25,"Edmonton","3"
98773,2016-08-25,68,"Kelowna","4"
986412,2017-01-27,62,"Edmonton","5"
509300,2018-06-12,40,"Edmonton","5"
239059,2015-02-06,21,"Medicine Hat","5"
491386,2014-10-12,37,"Abbotsford","5"
588114,2014-03-16,64,"Vancouver","2"
836702,2018-09-21,50,"Edmonton","4"
674164,2017-06-14,25,"Edmonton","5"
183005,2016-10-25,64,"Richmond","4"
269039,2018-07-08,61,"Burnaby","4"
777189,2014-08-18,47,"Richmond","5"
461212,2018-10-18,53,"Vancouver","5"
589464,2015-08-13,58,"Abbotsford","4"
373307,2018-09-23,66,"Taber","4"
885562,2016-02-12,28,"Calgary","4"
984493,2016-04-25,43,"Burnaby","4"
678920,2016-07-13,67,"Port Moody","5"
223434,2014-12-28,43,"Richmond","5"
623890,2016-11-07,34,"Vancouver","4"
43716,2018-01-15,68,"Edmonton","4"
268499,2019-01-02,41,"Edmonton","4"
976138,2017-01-21,34,"North Vancouver","3"
652700,2015-09-23,61,"Grande Prairie","3"
728129,2014-03-28,41,"Calgary","4"
965317,2016-02-24,23,"Vancouver","4"
546373,2018-09-28,28,"Vancouver","4"
144709,2019-02-09,23,"Surrey","4"
254371,2018-12-26,19,"Edmonton","3"
549738,2017-03-15,52,"Coquitlam","4"
916184,2017-08-06,19,"Kelowna","5"
106563,2014-09-29,47,"Richmond","4"
301806,2015-03-05,50,"Kamloops","5"
871557,2014-05-02,25,"Edmonton","1"
633589,2017-05-13,61,"Calgary","4"
938158,2016-12-31,48,"Burnaby","4"
632356,2019-02-03,41,"Calgary","4"
992567,2017-09-22,29,"Port Coquitlam","4"
224082,2018-04-10,61,"Rossland","5"
93750,2018-04-17,48,"Vancouver","4"
430420,2016-04-26,20,"Abbotsford","4"
470034,2017-03-04,60,"Cochrane","5"
923549,2017-01-09,54,"Calgary","5"
30459,2015-12-12,33,"Calgary","5"
210973,2018-07-16,43,"Vancouver","5"
778974,2015-07-11,42,"North Vancouver","4"
666708,2014-04-01,45,"Duncan","3"
509732,2018-01-02,19,"Vancouver","1"
574000,2015-11-13,40,"Edmonton","4"
508794,2017-11-15,30,"Chilliwack","5"
275112,2017-08-05,48,"Coronation","5"
487996,2014-02-18,69,"Edmonton","5"
895752,2017-05-06,54,"Surrey","4"
243229,2018-04-18,69,"Coquitlam","5"
299759,2015-07-09,20,"Calgary","5"
866261,2016-12-28,33,"Calgary","5"
628215,2014-11-08,57,"Coquitlam","5"
321279,2017-05-28,35,"Maple Ridge","5"
901044,2019-07-02,41,"Edmonton","4"
142939,2019-02-15,35,"White Rock","4"
592987,2014-05-15,39,"Surrey","4"
619827,2019-06-13,43,"Nelson","3"
805308,2015-07-16,55,"Kelowna","4"
882182,2018-06-18,24,"Calgary","5"
589688,2016-11-04,20,"Red Deer","5"
573604,2017-04-26,31,"Calgary","4"
740154,2016-08-21,41,"Vancouver","4"
513930,2018-12-16,68,"Edmonton","4"
23203,2016-09-11,31,"Surrey","4"
314235,2015-08-13,56,"Surrey","5"
656166,2016-10-27,43,"High Prairie","4"
75775,2018-12-06,28,"Calgary","5"
874112,2019-07-16,19,"Kelowna","5"
643533,2018-06-22,55,"Calgary","5"
480521,2017-03-04,48,"Black Diamond","3"
465284,2018-05-02,52,"Edmonton","5"
992312,2017-07-13,56,"Calgary","5"
572806,2018-06-27,46,"Calgary","4"
478914,2016-01-02,61,"Gibsons","5"
926029,2019-05-13,58,"Calgary","3"
102979,2017-06-05,46,"Edmonton","3"
541729,2015-09-08,70,"Vancouver","5"
302558,2014-11-21,52,"Grande Prairie","5"
434257,2014-07-13,55,"Red Deer","2"
151289,2018-07-08,28,"Red Deer","3"
184853,2015-09-11,33,"Calmar","2"
798516,2018-02-19,27,"Kelowna","2"
970915,2014-05-21,60,"Surrey","4"
844750,2018-12-29,35,"Edmonton","2"
97170,2018-10-27,34,"Vancouver","3"
576622,2018-08-17,62,"Surrey","5"
914992,2015-01-11,41,"Surrey","4"
358030,2019-05-31,47,"Calgary","4"
725084,2018-03-12,70,"Victoria","3"
271637,2019-03-06,40,"Vancouver","4"
459953,2017-01-15,45,"Edmonton","4"
407741,2018-03-13,62,"Calgary","2"
865057,2017-09-16,45,"Vancouver","5"
594442,2015-02-06,27,"Coquitlam","4"
914491,2017-05-19,43,"Vancouver","3"
815619,2018-03-14,19,"Nanaimo","4"
656225,2014-10-19,60,"Calgary","5"
172663,2018-05-26,69,"Vancouver","3"
537748,2016-07-13,38,"Abbotsford","5"
309695,2017-01-30,67,"Burnaby","5"
919886,2017-11-25,51,"Vancouver","4"
134762,2018-12-04,59,"Blackfalds","5"
945367,2018-01-12,20,"Edmonton","2"
798882,2016-01-05,55,"Surrey","4"
762067,2017-11-03,42,"Edmonton","5"
301577,2018-04-07,64,"Lloydminster (Part)","4"
654104,2018-09-13,68,"Abbotsford","5"
903076,2019-05-17,32,"Edmonton","3"
820663,2019-07-20,42,"Prince George","3"
316939,2018-03-24,32,"Edmonton","5"
775263,2016-02-14,26,"Burnaby","5"
796019,2016-04-30,70,"Calgary","5"
634564,2015-08-06,39,"Edmonton","2"
965143,2015-09-25,55,"Richmond","4"
884680,2017-05-14,27,"Vancouver","3"
988837,2019-06-20,69,"Edmonton","4"
401454,2014-10-11,64,"Calgary","4"
680205,2019-04-12,39,"Calgary","4"
640347,2017-06-15,37,"Ladysmith","5"
910237,2017-11-27,32,"New Westminster","4"
607398,2019-01-25,40,"Chilliwack","4"
795396,2014-03-19,24,"Rossland","4"
24993,2017-05-20,47,"Vancouver","5"
577573,2017-04-12,41,"Calgary","4"
453992,2017-10-17,29,"Calgary","3"
343516,2017-04-24,70,"Calgary","5"
710389,2015-11-29,25,"Burnaby","5"
167700,2017-02-11,47,"Okotoks","5"
340141,2018-07-26,65,"Calgary","3"
540320,2017-07-07,64,"Lethbridge","4"
218982,2018-10-06,47,"Vancouver","3"
780487,2019-06-19,24,"Courtenay","5"
759420,2017-07-26,19,"Kamloops","3"
15156,2014-12-24,40,"Coquitlam","5"
52491,2018-12-23,60,"Edmonton","4"
765560,2017-01-07,59,"Calgary","3"
973257,2018-08-10,24,"Victoria","5"
